ano,decil,region,comuna,poblacion,idse,ipc,pobreza,escolaridad,vivienda_material_bueno,vivienda_alcantarillado,esperanza_de_vida,índice_desarrollo_humano,avpp_tasa,swaroop,mortalidad_infantil
1992,1,7,chanco,6.2,0.270,70.5,14.3,4.8,47.9,47.1,47.1,0.213,65.8,51.3,7.8
1996,1,7,chanco,7.2,0.312,81.3,16.5,5.6,55.3,54.3,54.4,0.246,75.9,59.2,9.0
2000,1,7,chanco,7.7,0.333,86.7,17.6,5.9,59.0,57.9,58.0,0.262,81.0,63.1,9.6
2004,1,7,chanco,8.2,0.354,92.1,18.7,6.3,62.6,61.5,61.6,0.279,86.0,67.1,10.2
2008,1,7,chanco,8.6,0.374,97.6,19.8,6.7,66.3,65.2,65.2,0.295,91.1,71.0,10.8
2016,1,7,chanco,11.0,0.478,124.7,25.3,8.5,84.8,83.3,83.4,0.377,116.4,90.7,13.8
2012,1,6,lolol,6.6,0.416,124.2,17.2,7.7,75.6,54.6,77.5,0.462,75.6,82.3,13.6
1992,1,6,lolol,4.3,0.270,80.7,11.2,5.0,49.1,35.5,50.4,0.300,49.1,53.5,8.8
1996,1,6,lolol,4.9,0.312,93.2,12.9,5.8,56.7,41.0,58.1,0.347,56.7,61.7,10.2
2000,1,6,lolol,5.3,0.333,99.4,13.8,6.2,60.5,43.7,62.0,0.370,60.5,65.8,10.9
2004,1,6,lolol,5.6,0.354,105.6,14.6,6.5,64.3,46.4,65.9,0.393,64.3,70.0,11.6
2008,1,6,lolol,5.9,0.374,111.8,15.5,6.9,68.0,49.1,69.8,0.416,68.0,74.1,12.2
2016,1,6,lolol,7.6,0.478,142.8,19.8,8.9,86.9,62.8,89.1,0.531,86.9,94.6,15.6
2012,1,7,retiro,17.4,0.415,111.9,22.4,7.7,72.8,68.9,78.2,0.447,78.6,72.9,10.2
1992,1,7,retiro,11.3,0.270,72.7,14.6,5.0,47.3,44.8,50.8,0.291,51.1,47.4,6.6
1996,1,7,retiro,13.0,0.311,83.9,16.8,5.8,54.6,51.7,58.7,0.335,58.9,54.7,7.6
2000,1,7,retiro,13.9,0.332,89.5,17.9,6.2,58.2,55.1,62.6,0.358,62.9,58.3,8.2
2004,1,7,retiro,14.8,0.353,95.1,19.0,6.5,61.9,58.6,66.5,0.380,66.8,62.0,8.7
2008,1,7,retiro,15.7,0.373,100.7,20.2,6.9,65.5,62.0,70.4,0.402,70.7,65.6,9.2
2016,1,7,retiro,20.0,0.477,128.7,25.8,8.9,83.7,79.2,89.9,0.514,90.4,83.8,11.7
2012,1,7,vichuquén,5.0,0.414,141.4,14.3,7.5,60.7,57.8,78.0,0.487,59.3,83.3,7.9
1992,1,7,vichuquén,3.2,0.269,91.9,9.3,4.9,39.5,37.6,50.7,0.317,38.5,54.1,5.1
1996,1,7,vichuquén,3.8,0.310,106.1,10.7,5.6,45.5,43.3,58.5,0.365,44.5,62.5,5.9
2000,1,7,vichuquén,4.0,0.331,113.1,11.4,6.0,48.6,46.2,62.4,0.390,47.4,66.6,6.3
2004,1,7,vichuquén,4.2,0.352,120.2,12.2,6.4,51.6,49.1,66.3,0.414,50.4,70.8,6.7
2008,1,7,vichuquén,4.5,0.373,127.3,12.9,6.8,54.6,52.0,70.2,0.438,53.4,75.0,7.1
2016,1,7,vichuquén,5.8,0.476,162.6,16.4,8.6,69.8,66.5,89.7,0.560,68.2,95.8,9.1
2012,1,8,quilaco,3.7,0.414,114.4,26.9,7.9,83.2,65.3,74.3,0.361,84.4,81.8,9.2
1992,1,8,quilaco,2.4,0.269,74.4,17.5,5.1,54.1,42.4,48.3,0.235,54.9,53.2,6.0
1996,1,8,quilaco,2.8,0.310,85.8,20.2,5.9,62.4,49.0,55.7,0.271,63.3,61.3,6.9
2000,1,8,quilaco,3.0,0.331,91.5,21.5,6.3,66.6,52.2,59.4,0.289,67.5,65.4,7.4
2004,1,8,quilaco,3.1,0.352,97.2,22.9,6.7,70.7,55.5,63.2,0.307,71.7,69.5,7.8
2008,1,8,quilaco,3.3,0.373,103.0,24.2,7.1,74.9,58.8,66.9,0.325,76.0,73.6,8.3
2016,1,8,quilaco,4.3,0.476,131.6,30.9,9.1,95.7,75.1,85.4,0.415,97.1,94.1,10.6
2012,1,8,quilleco,10.4,0.413,110.6,26.9,7.8,79.4,69.9,77.8,0.425,66.1,84.9,2.9
1992,1,8,quilleco,6.8,0.268,71.9,17.5,5.1,51.6,45.4,50.6,0.276,43.0,55.2,1.9
1996,1,8,quilleco,7.8,0.310,82.9,20.2,5.8,59.6,52.4,58.3,0.319,49.6,63.7,2.2
2000,1,8,quilleco,8.3,0.330,88.5,21.5,6.2,63.5,55.9,62.2,0.340,52.9,67.9,2.3
2004,1,8,quilleco,8.8,0.351,94.0,22.9,6.6,67.5,59.4,66.1,0.361,56.2,72.2,2.5
2008,1,8,quilleco,9.4,0.372,99.5,24.2,7.0,71.5,62.9,70.0,0.383,59.5,76.4,2.6
2016,1,8,quilleco,12.0,0.475,127.2,30.9,9.0,91.3,80.4,89.5,0.489,76.0,97.6,3.3
2012,1,9,cunco,19.0,0.411,114.9,23.9,7.6,86.5,58.8,76.4,0.408,85.5,82.5,10.8
1992,1,9,cunco,12.3,0.267,74.7,15.5,4.9,56.2,38.2,49.7,0.265,55.6,53.6,7.0
1996,1,9,cunco,14.2,0.308,86.2,17.9,5.7,64.9,44.1,57.3,0.306,64.1,61.9,8.1
2000,1,9,cunco,15.2,0.329,91.9,19.1,6.1,69.2,47.0,61.1,0.326,68.4,66.0,8.6
2004,1,9,cunco,16.1,0.349,97.7,20.3,6.5,73.5,50.0,64.9,0.347,72.7,70.1,9.2
2008,1,9,cunco,17.1,0.370,103.4,21.5,6.8,77.9,52.9,68.8,0.367,77.0,74.2,9.7
2016,1,9,cunco,21.8,0.473,132.1,27.5,8.7,99.5,67.6,87.9,0.469,98.3,94.9,12.4
2012,1,9,collipulli,21.4,0.410,127.1,33.4,8.0,70.9,80.5,74.8,0.354,99.7,76.7,7.1
1992,1,9,collipulli,13.9,0.267,82.6,21.7,5.2,46.1,52.3,48.6,0.230,64.8,49.9,4.6
1996,1,9,collipulli,16.0,0.307,95.3,25.0,6.0,53.2,60.4,56.1,0.265,74.8,57.5,5.3
2000,1,9,collipulli,17.1,0.328,101.7,26.7,6.4,56.7,64.4,59.8,0.283,79.8,61.4,5.7
2004,1,9,collipulli,18.2,0.348,108.0,28.4,6.8,60.3,68.4,63.6,0.301,84.7,65.2,6.0
2008,1,9,collipulli,19.3,0.369,114.4,30.1,7.2,63.8,72.5,67.3,0.319,89.7,69.0,6.4
2016,1,9,collipulli,24.6,0.471,146.2,38.4,9.2,81.5,92.6,86.0,0.407,114.7,88.2,8.2
2012,1,8,pemuco,9.1,0.409,111.4,24.6,8.1,68.1,67.2,74.6,0.382,95.0,76.2,0.0
1992,1,8,pemuco,5.9,0.266,72.4,16.0,5.3,44.3,43.7,48.5,0.248,61.8,49.5,0.0
1996,1,8,pemuco,6.8,0.307,83.6,18.5,6.1,51.1,50.4,55.9,0.286,71.2,57.2,0.0
2000,1,8,pemuco,7.3,0.327,89.1,19.7,6.5,54.5,53.8,59.7,0.306,76.0,61.0,0.0
2004,1,8,pemuco,7.7,0.348,94.7,20.9,6.9,57.9,57.1,63.4,0.325,80.8,64.8,0.0
2008,1,8,pemuco,8.2,0.368,100.3,22.1,7.3,61.3,60.5,67.1,0.344,85.5,68.6,0.0
2016,1,8,pemuco,10.5,0.470,128.1,28.3,9.3,78.3,77.3,85.8,0.439,109.2,87.6,0.0
2012,1,9,purén,11.5,0.408,128.5,28.7,8.0,83.0,60.6,74.6,0.371,105.3,75.8,14.5
1992,1,9,purén,7.5,0.265,83.5,18.7,5.2,54.0,39.4,48.5,0.241,68.4,49.3,9.4
1996,1,9,purén,8.6,0.306,96.4,21.5,6.0,62.2,45.5,55.9,0.278,79.0,56.8,10.9
2000,1,9,purén,9.2,0.326,102.8,23.0,6.4,66.4,48.5,59.7,0.297,84.2,60.6,11.6
2004,1,9,purén,9.8,0.347,109.2,24.4,6.8,70.5,51.5,63.4,0.315,89.5,64.4,12.3
2008,1,9,purén,10.3,0.367,115.7,25.8,7.2,74.7,54.5,67.1,0.334,94.8,68.2,13.1
2016,1,9,purén,13.2,0.469,147.8,33.0,9.2,95.4,69.7,85.8,0.427,121.1,87.2,16.7
2012,1,7,san clemente,39.1,0.407,121.6,16.0,7.7,54.1,65.6,77.0,0.456,77.4,74.2,7.4
1992,1,7,san clemente,25.4,0.265,79.0,10.4,5.0,35.2,42.6,50.1,0.296,50.3,48.2,4.8
1996,1,7,san clemente,29.3,0.305,91.2,12.0,5.8,40.6,49.2,57.8,0.342,58.1,55.7,5.6
2000,1,7,san clemente,31.3,0.326,97.3,12.8,6.2,43.3,52.5,61.6,0.365,61.9,59.4,5.9
2004,1,7,san clemente,33.2,0.346,103.4,13.6,6.5,46.0,55.8,65.5,0.388,65.8,63.1,6.3
2008,1,7,san clemente,35.2,0.366,109.4,14.4,6.9,48.7,59.0,69.3,0.410,69.7,66.8,6.7
2016,1,7,san clemente,45.0,0.468,139.8,18.4,8.9,62.2,75.4,88.5,0.524,89.0,85.3,8.5
2012,1,8,lebu,25.8,0.407,105.1,35.9,8.5,58.6,90.9,75.2,0.357,89.0,77.0,6.1
1992,1,8,lebu,16.8,0.265,68.3,23.3,5.5,38.1,59.1,48.9,0.232,57.9,50.1,4.0
1996,1,8,lebu,19.4,0.305,78.8,26.9,6.4,44.0,68.2,56.4,0.268,66.8,57.8,4.6
2000,1,8,lebu,20.6,0.326,84.1,28.7,6.8,46.9,72.7,60.2,0.286,71.2,61.6,4.9
2004,1,8,lebu,21.9,0.346,89.3,30.5,7.2,49.8,77.3,63.9,0.303,75.6,65.5,5.2
2008,1,8,lebu,23.2,0.366,94.6,32.3,7.7,52.7,81.8,67.7,0.321,80.1,69.3,5.5
2016,1,8,lebu,29.7,0.468,120.9,41.3,9.8,67.4,104.5,86.5,0.411,102.3,88.5,7.0
2012,1,8,treguaco,4.9,0.407,113.8,23.9,7.4,80.2,65.2,72.8,0.328,110.1,82.9,7.1
1992,1,8,treguaco,3.2,0.265,74.0,15.5,4.8,52.1,42.4,47.3,0.213,71.6,53.9,4.6
1996,1,8,treguaco,3.7,0.305,85.3,17.9,5.6,60.2,48.9,54.6,0.246,82.6,62.2,5.3
2000,1,8,treguaco,3.9,0.326,91.0,19.1,5.9,64.2,52.2,58.2,0.262,88.1,66.3,5.7
2004,1,8,treguaco,4.2,0.346,96.7,20.3,6.3,68.2,55.4,61.9,0.279,93.6,70.5,6.0
2008,1,8,treguaco,4.4,0.366,102.4,21.5,6.7,72.2,58.7,65.5,0.295,99.1,74.6,6.4
2016,1,8,treguaco,5.6,0.468,130.9,27.5,8.5,92.2,75.0,83.7,0.377,126.6,95.3,8.2
2012,1,8,cañete,33.9,0.405,107.4,27.2,8.3,65.9,71.4,75.9,0.398,92.8,67.8,5.0
1992,1,8,cañete,22.0,0.263,69.8,17.7,5.4,42.8,46.4,49.3,0.259,60.3,44.1,3.2
1996,1,8,cañete,25.4,0.304,80.6,20.4,6.2,49.4,53.6,56.9,0.298,69.6,50.8,3.8
2000,1,8,cañete,27.1,0.324,85.9,21.8,6.6,52.7,57.1,60.7,0.318,74.2,54.2,4.0
2004,1,8,cañete,28.8,0.344,91.3,23.1,7.1,56.0,60.7,64.5,0.338,78.9,57.6,4.2
2008,1,8,cañete,30.5,0.365,96.7,24.5,7.5,59.3,64.3,68.3,0.358,83.5,61.0,4.5
2016,1,8,cañete,39.0,0.466,123.5,31.3,9.5,75.8,82.1,87.3,0.458,106.7,78.0,5.8
2012,1,9,lautaro,35.9,0.405,125.1,26.9,8.6,65.8,61.4,75.2,0.408,89.6,77.7,9.7
1992,1,9,lautaro,23.3,0.263,81.3,17.5,5.6,42.8,39.9,48.9,0.265,58.2,50.5,6.3
1996,1,9,lautaro,26.9,0.304,93.8,20.2,6.4,49.3,46.0,56.4,0.306,67.2,58.3,7.3
2000,1,9,lautaro,28.7,0.324,100.1,21.5,6.9,52.6,49.1,60.2,0.326,71.7,62.2,7.8
2004,1,9,lautaro,30.5,0.344,106.3,22.9,7.3,55.9,52.2,63.9,0.347,76.2,66.0,8.2
2008,1,9,lautaro,32.3,0.365,112.6,24.2,7.7,59.2,55.3,67.7,0.367,80.6,69.9,8.7
2016,1,9,lautaro,41.3,0.466,143.9,30.9,9.9,75.7,70.6,86.5,0.469,103.0,89.4,11.2
2012,1,7,hualañé,10.3,0.400,111.9,26.6,7.7,68.2,72.5,74.4,0.358,89.4,81.3,10.5
1992,1,7,hualañé,6.7,0.260,72.7,17.3,5.0,44.3,47.1,48.4,0.233,58.1,52.8,6.8
1996,1,7,hualañé,7.7,0.300,83.9,20.0,5.8,51.2,54.4,55.8,0.268,67.1,61.0,7.9
2000,1,7,hualañé,8.2,0.320,89.5,21.3,6.2,54.6,58.0,59.5,0.286,71.5,65.0,8.4
2004,1,7,hualañé,8.8,0.340,95.1,22.6,6.5,58.0,61.6,63.2,0.304,76.0,69.1,8.9
2008,1,7,hualañé,9.3,0.360,100.7,23.9,6.9,61.4,65.2,67.0,0.322,80.5,73.2,9.5
2016,1,7,hualañé,11.8,0.460,128.7,30.6,8.9,78.4,83.4,85.6,0.412,102.8,93.5,12.1
2012,1,8,coihueco,24.8,0.400,111.5,29.0,7.9,77.5,67.7,76.5,0.395,70.0,73.7,4.8
1992,1,8,coihueco,16.1,0.260,72.5,18.9,5.1,50.4,44.0,49.7,0.257,45.5,47.9,3.1
1996,1,8,coihueco,18.6,0.300,83.6,21.8,5.9,58.1,50.8,57.4,0.296,52.5,55.3,3.6
2000,1,8,coihueco,19.8,0.320,89.2,23.2,6.3,62.0,54.2,61.2,0.316,56.0,59.0,3.8
2004,1,8,coihueco,21.1,0.340,94.8,24.6,6.7,65.9,57.5,65.0,0.336,59.5,62.6,4.1
2008,1,8,coihueco,22.3,0.360,100.4,26.1,7.1,69.8,60.9,68.9,0.356,63.0,66.3,4.3
2016,1,8,coihueco,28.5,0.460,128.2,33.3,9.1,89.1,77.9,88.0,0.454,80.5,84.8,5.5
2012,1,9,perquenco,7.0,0.398,126.1,26.4,7.8,71.6,63.5,73.6,0.353,96.7,74.5,14.4
1992,1,9,perquenco,4.5,0.259,82.0,17.2,5.1,46.5,41.3,47.8,0.229,62.9,48.4,9.4
1996,1,9,perquenco,5.2,0.298,94.6,19.8,5.8,53.7,47.6,55.2,0.265,72.5,55.9,10.8
2000,1,9,perquenco,5.6,0.318,100.9,21.1,6.2,57.3,50.8,58.9,0.282,77.4,59.6,11.5
2004,1,9,perquenco,6.0,0.338,107.2,22.4,6.6,60.9,54.0,62.6,0.300,82.2,63.3,12.2
2008,1,9,perquenco,6.3,0.358,113.5,23.8,7.0,64.4,57.1,66.2,0.318,87.0,67.0,13.0
2016,1,9,perquenco,8.0,0.458,145.0,30.4,9.0,82.3,73.0,84.6,0.406,111.2,85.7,16.6
2012,1,4,canela,8.5,0.397,118.3,16.9,7.1,64.4,63.0,77.7,0.447,88.7,83.6,6.4
1992,1,4,canela,5.5,0.258,76.9,11.0,4.6,41.9,41.0,50.5,0.291,57.7,54.3,4.2
1996,1,4,canela,6.4,0.298,88.7,12.7,5.3,48.3,47.2,58.3,0.335,66.5,62.7,4.8
2000,1,4,canela,6.8,0.318,94.6,13.5,5.7,51.5,50.4,62.2,0.358,71.0,66.9,5.1
2004,1,4,canela,7.2,0.337,100.6,14.4,6.0,54.7,53.5,66.0,0.380,75.4,71.1,5.4
2008,1,4,canela,7.7,0.357,106.5,15.2,6.4,58.0,56.7,69.9,0.402,79.8,75.2,5.8
2016,1,4,canela,9.8,0.457,136.0,19.4,8.2,74.1,72.4,89.4,0.514,102.0,96.1,7.4
2012,1,8,san fabián,3.5,0.394,111.2,27.2,7.3,74.1,72.0,75.1,0.357,82.3,77.4,8.5
1992,1,8,san fabián,2.3,0.256,72.3,17.7,4.7,48.2,46.8,48.8,0.232,53.5,50.3,5.5
1996,1,8,san fabián,2.6,0.295,83.4,20.4,5.5,55.6,54.0,56.3,0.268,61.7,58.1,6.4
2000,1,8,san fabián,2.8,0.315,89.0,21.8,5.8,59.3,57.6,60.1,0.286,65.8,61.9,6.8
2004,1,8,san fabián,3.0,0.335,94.5,23.1,6.2,63.0,61.2,63.8,0.303,70.0,65.8,7.2
2008,1,8,san fabián,3.1,0.355,100.1,24.5,6.6,66.7,64.8,67.6,0.321,74.1,69.7,7.7
2016,1,8,san fabián,4.0,0.453,127.9,31.3,8.4,85.2,82.8,86.4,0.411,94.6,89.0,9.8
2012,1,8,contulmo,5.0,0.386,94.2,25.9,7.9,65.9,69.6,73.4,0.334,107.0,87.2,9.5
1992,1,8,contulmo,3.2,0.251,61.2,16.8,5.1,42.8,45.2,47.7,0.217,69.5,56.7,6.2
1996,1,8,contulmo,3.8,0.289,70.7,19.4,5.9,49.4,52.2,55.1,0.251,80.2,65.4,7.1
2000,1,8,contulmo,4.0,0.309,75.4,20.7,6.3,52.7,55.7,58.7,0.267,85.6,69.8,7.6
2004,1,8,contulmo,4.2,0.328,80.1,22.0,6.7,56.0,59.2,62.4,0.284,91.0,74.1,8.1
2008,1,8,contulmo,4.5,0.347,84.8,23.3,7.1,59.3,62.6,66.1,0.301,96.3,78.5,8.6
2016,1,8,contulmo,5.8,0.444,108.3,29.8,9.1,75.8,80.0,84.4,0.384,123.0,100.3,10.9
2012,1,6,paredones,6.8,0.385,120.4,14.1,6.9,73.9,47.6,76.2,0.422,72.3,84.8,10.9
1992,1,6,paredones,4.4,0.250,78.3,9.2,4.5,48.0,30.9,49.5,0.274,47.0,55.1,7.1
1996,1,6,paredones,5.1,0.289,90.3,10.6,5.2,55.4,35.7,57.2,0.317,54.2,63.6,8.2
2000,1,6,paredones,5.4,0.308,96.3,11.3,5.5,59.1,38.1,61.0,0.338,57.8,67.8,8.7
2004,1,6,paredones,5.8,0.327,102.3,12.0,5.9,62.8,40.5,64.8,0.359,61.5,72.1,9.3
2008,1,6,paredones,6.1,0.347,108.4,12.7,6.2,66.5,42.8,68.6,0.380,65.1,76.3,9.8
2016,1,6,paredones,7.8,0.443,138.5,16.2,7.9,85.0,54.7,87.6,0.485,83.1,97.5,12.5
2012,1,9,curarrehue,7.7,0.384,114.8,21.3,7.3,80.5,51.3,74.9,0.377,81.2,68.8,13.7
1992,1,9,curarrehue,5.0,0.250,74.6,13.8,4.7,52.3,33.3,48.7,0.245,52.8,44.7,8.9
1996,1,9,curarrehue,5.8,0.288,86.1,16.0,5.5,60.4,38.5,56.2,0.283,60.9,51.6,10.3
2000,1,9,curarrehue,6.2,0.307,91.8,17.0,5.8,64.4,41.0,59.9,0.302,65.0,55.0,11.0
2004,1,9,curarrehue,6.5,0.326,97.6,18.1,6.2,68.4,43.6,63.7,0.320,69.0,58.5,11.6
2008,1,9,curarrehue,6.9,0.346,103.3,19.2,6.6,72.5,46.2,67.4,0.339,73.1,61.9,12.3
2016,1,9,curarrehue,8.9,0.442,132.0,24.5,8.4,92.6,59.0,86.1,0.434,93.4,79.1,15.8
2012,1,1,huara,3.4,0.382,161.4,10.0,7.6,49.0,38.9,81.8,0.592,55.8,44.4,8.9
1992,1,1,huara,2.2,0.248,104.9,6.5,4.9,31.9,25.3,53.2,0.385,36.3,28.9,5.8
1996,1,1,huara,2.5,0.286,121.1,7.5,5.7,36.8,29.2,61.3,0.444,41.8,33.3,6.7
2000,1,1,huara,2.7,0.306,129.1,8.0,6.1,39.2,31.1,65.4,0.474,44.6,35.5,7.1
2004,1,1,huara,2.9,0.325,137.2,8.5,6.5,41.6,33.1,69.5,0.503,47.4,37.7,7.6
2008,1,1,huara,3.1,0.344,145.3,9.0,6.8,44.1,35.0,73.6,0.533,50.2,40.0,8.0
2016,1,1,huara,3.9,0.439,185.6,11.5,8.7,56.3,44.7,94.1,0.681,64.2,51.1,10.2
2012,1,8,portezuelo,4.9,0.382,120.4,25.5,7.2,80.4,58.9,70.7,0.276,179.0,75.0,25.2
1992,1,8,portezuelo,3.2,0.248,78.3,16.6,4.7,52.3,38.3,46.0,0.179,116.4,48.8,16.4
1996,1,8,portezuelo,3.7,0.286,90.3,19.1,5.4,60.3,44.2,53.0,0.207,134.2,56.2,18.9
2000,1,8,portezuelo,3.9,0.306,96.3,20.4,5.8,64.3,47.1,56.6,0.221,143.2,60.0,20.2
2004,1,8,portezuelo,4.2,0.325,102.3,21.7,6.1,68.3,50.1,60.1,0.235,152.2,63.8,21.4
2008,1,8,portezuelo,4.4,0.344,108.4,22.9,6.5,72.4,53.0,63.6,0.248,161.1,67.5,22.7
2016,1,8,portezuelo,5.6,0.439,138.5,29.3,8.3,92.5,67.7,81.3,0.317,205.8,86.2,29.0
2012,1,8,cobquecura,5.1,0.378,110.1,21.1,7.2,81.3,50.0,75.3,0.381,102.3,81.3,6.0
1992,1,8,cobquecura,3.3,0.246,71.6,13.7,4.7,52.8,32.5,48.9,0.248,66.5,52.8,3.9
1996,1,8,cobquecura,3.8,0.283,82.6,15.8,5.4,61.0,37.5,56.5,0.286,76.7,61.0,4.5
2000,1,8,cobquecura,4.1,0.302,88.1,16.9,5.8,65.0,40.0,60.2,0.305,81.8,65.0,4.8
2004,1,8,cobquecura,4.3,0.321,93.6,17.9,6.1,69.1,42.5,64.0,0.324,87.0,69.1,5.1
2008,1,8,cobquecura,4.6,0.340,99.1,19.0,6.5,73.2,45.0,67.8,0.343,92.1,73.2,5.4
2016,1,8,cobquecura,5.9,0.435,126.6,24.3,8.3,93.5,57.5,86.6,0.438,117.6,93.5,6.9
2012,1,8,san nicolás,10.1,0.376,99.0,25.6,7.4,79.0,60.3,75.4,0.362,86.7,69.1,9.1
1992,1,8,san nicolás,6.6,0.244,64.4,16.6,4.8,51.4,39.2,49.0,0.235,56.4,44.9,5.9
1996,1,8,san nicolás,7.6,0.282,74.2,19.2,5.6,59.2,45.2,56.6,0.271,65.0,51.8,6.8
2000,1,8,san nicolás,8.1,0.301,79.2,20.5,5.9,63.2,48.2,60.3,0.290,69.4,55.3,7.3
2004,1,8,san nicolás,8.6,0.320,84.1,21.8,6.3,67.1,51.3,64.1,0.308,73.7,58.7,7.7
2008,1,8,san nicolás,9.1,0.338,89.1,23.0,6.7,71.1,54.3,67.9,0.326,78.0,62.2,8.2
2016,1,8,san nicolás,11.6,0.432,113.8,29.4,8.5,90.8,69.3,86.7,0.416,99.7,79.5,10.5
2012,1,8,san ignacio,15.6,0.374,105.4,28.9,7.6,69.3,68.0,73.6,0.324,104.2,77.1,6.7
1992,1,8,san ignacio,10.1,0.243,68.5,18.8,4.9,45.0,44.2,47.8,0.211,67.7,50.1,4.4
1996,1,8,san ignacio,11.7,0.280,79.1,21.7,5.7,52.0,51.0,55.2,0.243,78.2,57.8,5.0
2000,1,8,san ignacio,12.5,0.299,84.3,23.1,6.1,55.4,54.4,58.9,0.259,83.4,61.7,5.4
2004,1,8,san ignacio,13.3,0.318,89.6,24.6,6.5,58.9,57.8,62.6,0.275,88.6,65.5,5.7
2008,1,8,san ignacio,14.0,0.337,94.9,26.0,6.8,62.4,61.2,66.2,0.292,93.8,69.4,6.0
2016,1,8,san ignacio,17.9,0.430,121.2,33.2,8.7,79.7,78.2,84.6,0.373,119.8,88.7,7.7
2012,1,8,los álamos,21.1,0.374,105.0,36.9,8.3,67.1,74.7,73.0,0.301,102.3,67.3,8.4
1992,1,8,los álamos,13.7,0.243,68.2,24.0,5.4,43.6,48.6,47.5,0.196,66.5,43.7,5.5
1996,1,8,los álamos,15.8,0.280,78.8,27.7,6.2,50.3,56.0,54.8,0.226,76.7,50.5,6.3
2000,1,8,los álamos,16.9,0.299,84.0,29.5,6.6,53.7,59.8,58.4,0.241,81.8,53.8,6.7
2004,1,8,los álamos,17.9,0.318,89.2,31.4,7.1,57.0,63.5,62.0,0.256,87.0,57.2,7.1
2008,1,8,los álamos,19.0,0.337,94.5,33.2,7.5,60.4,67.2,65.7,0.271,92.1,60.6,7.6
2016,1,8,los álamos,24.3,0.430,120.7,42.4,9.5,77.2,85.9,83.9,0.346,117.6,77.4,9.7
2012,1,4,punitaqui,10.4,0.369,131.9,20.8,7.7,59.3,49.7,72.7,0.358,64.8,84.0,8.8
1992,1,4,punitaqui,6.8,0.240,85.7,13.5,5.0,38.5,32.3,47.3,0.233,42.1,54.6,5.7
1996,1,4,punitaqui,7.8,0.277,98.9,15.6,5.8,44.5,37.3,54.5,0.268,48.6,63.0,6.6
2000,1,4,punitaqui,8.3,0.295,105.5,16.6,6.2,47.4,39.8,58.2,0.286,51.8,67.2,7.0
2004,1,4,punitaqui,8.8,0.314,112.1,17.7,6.5,50.4,42.2,61.8,0.304,55.1,71.4,7.5
2008,1,4,punitaqui,9.4,0.332,118.7,18.7,6.9,53.4,44.7,65.4,0.322,58.3,75.6,7.9
2016,1,4,punitaqui,12.0,0.424,151.7,23.9,8.9,68.2,57.2,83.6,0.412,74.5,96.6,10.1
2012,1,7,curepto,9.5,0.368,125.1,19.0,7.6,62.1,47.8,77.0,0.441,74.7,83.6,0.0
1992,1,7,curepto,6.2,0.239,81.3,12.3,4.9,40.4,31.1,50.1,0.287,48.6,54.3,0.0
1996,1,7,curepto,7.1,0.276,93.8,14.2,5.7,46.6,35.8,57.8,0.331,56.0,62.7,0.0
2000,1,7,curepto,7.6,0.294,100.1,15.2,6.1,49.7,38.2,61.6,0.353,59.8,66.9,0.0
2004,1,7,curepto,8.1,0.313,106.3,16.1,6.5,52.8,40.6,65.5,0.375,63.5,71.1,0.0
2008,1,7,curepto,8.6,0.331,112.6,17.1,6.8,55.9,43.0,69.3,0.397,67.2,75.2,0.0
2016,1,7,curepto,10.9,0.423,143.9,21.8,8.7,71.4,55.0,88.5,0.507,85.9,96.1,0.0
2012,1,8,el carmen,11.6,0.367,131.2,28.3,7.7,70.8,55.0,73.9,0.348,128.7,74.1,13.5
1992,1,8,el carmen,7.5,0.239,85.3,18.4,5.0,46.0,35.8,48.0,0.226,83.7,48.2,8.8
1996,1,8,el carmen,8.7,0.275,98.4,21.2,5.8,53.1,41.2,55.4,0.261,96.5,55.6,10.1
2000,1,8,el carmen,9.3,0.294,105.0,22.6,6.2,56.6,44.0,59.1,0.278,103.0,59.3,10.8
2004,1,8,el carmen,9.9,0.312,111.5,24.1,6.5,60.2,46.8,62.8,0.296,109.4,63.0,11.5
2008,1,8,el carmen,10.4,0.330,118.1,25.5,6.9,63.7,49.5,66.5,0.313,115.8,66.7,12.2
2016,1,8,el carmen,13.3,0.422,150.9,32.5,8.9,81.4,63.2,85.0,0.400,148.0,85.2,15.5
2012,1,4,combarbalá,12.2,0.366,120.6,20.5,7.5,52.4,58.2,76.8,0.429,83.6,78.1,16.1
1992,1,4,combarbalá,7.9,0.238,78.4,13.3,4.9,34.1,37.8,49.9,0.279,54.3,50.8,10.5
1996,1,4,combarbalá,9.1,0.274,90.4,15.4,5.6,39.3,43.7,57.6,0.322,62.7,58.6,12.1
2000,1,4,combarbalá,9.8,0.293,96.5,16.4,6.0,41.9,46.6,61.4,0.343,66.9,62.5,12.9
2004,1,4,combarbalá,10.4,0.311,102.5,17.4,6.4,44.5,49.5,65.3,0.365,71.1,66.4,13.7
2008,1,4,combarbalá,11.0,0.329,108.5,18.4,6.8,47.2,52.4,69.1,0.386,75.2,70.3,14.5
2016,1,4,combarbalá,14.0,0.421,138.7,23.6,8.6,60.3,66.9,88.3,0.493,96.1,89.8,18.5
2012,1,9,toltén,10.2,0.365,110.8,26.2,8.1,71.9,47.7,74.6,0.373,88.6,69.6,10.6
1992,1,9,toltén,6.6,0.237,72.0,17.0,5.3,46.7,31.0,48.5,0.242,57.6,45.2,6.9
